id,label,parent,value
"Chordata_AMPHIBIA_ANURA_Hylidae_Raganella comune_Hyla arborea (Linnaeus, 1758)","Hyla arborea (Linnaeus, 1758)",Chordata_AMPHIBIA_ANURA_Hylidae_Raganella comune,2
Chordata_AMPHIBIA_ANURA_Hylidae_Raganella italiana,Raganella italiana,Chordata_AMPHIBIA_ANURA_Hylidae,1
"Chordata_AMPHIBIA_ANURA_Hylidae_Raganella italiana_Hyla intermedia Boulenger, 1882","Hyla intermedia Boulenger, 1882",Chordata_AMPHIBIA_ANURA_Hylidae_Raganella italiana,1
Chordata_AMPHIBIA_ANURA_Hylidae_Raganella mediterranea,Raganella mediterranea,Chordata_AMPHIBIA_ANURA_Hylidae,2
"Chordata_AMPHIBIA_ANURA_Hylidae_Raganella mediterranea_Hyla meridionalis Boettger, 1874","Hyla meridionalis Boettger, 1874",Chordata_AMPHIBIA_ANURA_Hylidae_Raganella mediterranea,2
Chordata_AMPHIBIA_ANURA_Hylidae_Raganella tirrenica,Raganella tirrenica,Chordata_AMPHIBIA_ANURA_Hylidae,2
"Chordata_AMPHIBIA_ANURA_Hylidae_Raganella tirrenica_Hyla sarda (De Betta, 1853)","Hyla sarda (De Betta, 1853)",Chordata_AMPHIBIA_ANURA_Hylidae_Raganella tirrenica,2
Chordata_AMPHIBIA_ANURA_Pelobatidae,Pelobatidae,Chordata_AMPHIBIA_ANURA,5
Chordata_AMPHIBIA_ANURA_Pelobatidae_Pelobate fosco,Pelobate fosco,Chordata_AMPHIBIA_ANURA_Pelobatidae,2
"Chordata_AMPHIBIA_ANURA_Pelobatidae_Pelobate fosco_Pelobates fuscus (Laurenti, 1768)","Pelobates fuscus (Laurenti, 1768)",Chordata_AMPHIBIA_ANURA_Pelobatidae_Pelobate fosco,2
Chordata_AMPHIBIA_ANURA_Pelobatidae_Pelobate padano,Pelobate padano,Chordata_AMPHIBIA_ANURA_Pelobatidae,3
"Chordata_AMPHIBIA_ANURA_Pelobatidae_Pelobate padano_Pelobates fuscus insubricus   * Cornalia, 1873","Pelobates fuscus insubricus   * Cornalia, 1873",Chordata_AMPHIBIA_ANURA_Pelobatidae_Pelobate padano,3
Chordata_AMPHIBIA_ANURA_Pelodytidae,Pelodytidae,Chordata_AMPHIBIA_ANURA,1
Chordata_AMPHIBIA_ANURA_Pelodytidae_Pelodite punteggiato,Pelodite punteggiato,Chordata_AMPHIBIA_ANURA_Pelodytidae,1
"Chordata_AMPHIBIA_ANURA_Pelodytidae_Pelodite punteggiato_Pelodytes punctatus (Daudin, 1802)","Pelodytes punctatus (Daudin, 1802)",Chordata_AMPHIBIA_ANURA_Pelodytidae_Pelodite punteggiato,1
Chordata_AMPHIBIA_ANURA_Ranidae,Ranidae,Chordata_AMPHIBIA_ANURA,21
Chordata_AMPHIBIA_ANURA_Ranidae_Rana agile,Rana agile,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana agile_Rana dalmatina Bonaparte, 1840","Rana dalmatina Bonaparte, 1840",Chordata_AMPHIBIA_ANURA_Ranidae_Rana agile,2
Chordata_AMPHIBIA_ANURA_Ranidae_Rana appenninica,Rana appenninica,Chordata_AMPHIBIA_ANURA_Ranidae,3
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana appenninica_Rana italica Dubois, 1987","Rana italica Dubois, 1987",Chordata_AMPHIBIA_ANURA_Ranidae_Rana appenninica,3
Chordata_AMPHIBIA_ANURA_Ranidae_Rana arvale,Rana arvale,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana arvale_Rana arvalis Nilsson, 1758","Rana arvalis Nilsson, 1758",Chordata_AMPHIBIA_ANURA_Ranidae_Rana arvale,2
Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Lataste,Rana di Lataste,Chordata_AMPHIBIA_ANURA_Ranidae,4
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Lataste_Rana latastei Boulenger, 1879","Rana latastei Boulenger, 1879",Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Lataste,4
Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Lessona,Rana di Lessona,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Lessona_Rana lessonae Camerano, 1882 ","Rana lessonae Camerano, 1882 ",Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Lessona,2
Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Perez,Rana di Perez,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Perez_Rana perezi Seoane, 1885","Rana perezi Seoane, 1885",Chordata_AMPHIBIA_ANURA_Ranidae_Rana di Perez,2
Chordata_AMPHIBIA_ANURA_Ranidae_Rana ridibonda,Rana ridibonda,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana ridibonda_Rana ridibunda Pallas, 1771","Rana ridibunda Pallas, 1771",Chordata_AMPHIBIA_ANURA_Ranidae_Rana ridibonda,2
Chordata_AMPHIBIA_ANURA_Ranidae_Rana temporaria,Rana temporaria,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana temporaria_Rana temporaria Linnaeus, 1758","Rana temporaria Linnaeus, 1758",Chordata_AMPHIBIA_ANURA_Ranidae_Rana temporaria,2
Chordata_AMPHIBIA_ANURA_Ranidae_Rana toro,Rana toro,Chordata_AMPHIBIA_ANURA_Ranidae,2
"Chordata_AMPHIBIA_ANURA_Ranidae_Rana toro_Rana catesbeiana Saw, 1802","Rana catesbeiana Saw, 1802",Chordata_AMPHIBIA_ANURA_Ranidae_Rana toro,2
Chordata_AMPHIBIA_URODELA,URODELA,Chordata_AMPHIBIA,59
Chordata_AMPHIBIA_URODELA_Plethodontidae,Plethodontidae,Chordata_AMPHIBIA_URODELA,11
Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone di Gené,Geotritone di Gené,Chordata_AMPHIBIA_URODELA_Plethodontidae,4
"Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone di Gené_Speleomantes genei (Temminck & Schlegel, 1838)","Speleomantes genei (Temminck & Schlegel, 1838)",Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone di Gené,4
Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone imperiale,Geotritone imperiale,Chordata_AMPHIBIA_URODELA_Plethodontidae,4
"Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone imperiale_Speleomantes imperialis (Stefani, 1969)","Speleomantes imperialis (Stefani, 1969)",Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone imperiale,4
Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone italiano,Geotritone italiano,Chordata_AMPHIBIA_URODELA_Plethodontidae,3
"Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone italiano_Speleomantes italicus (Dunn, 1923)","Speleomantes italicus (Dunn, 1923)",Chordata_AMPHIBIA_URODELA_Plethodontidae_Geotritone italiano,3
Chordata_AMPHIBIA_URODELA_Proteidae,Proteidae,Chordata_AMPHIBIA_URODELA,3
Chordata_AMPHIBIA_URODELA_Proteidae_Proteo,Proteo,Chordata_AMPHIBIA_URODELA_Proteidae,3
"Chordata_AMPHIBIA_URODELA_Proteidae_Proteo_Proteus anguinus Laurenti, 1768","Proteus anguinus Laurenti, 1768",Chordata_AMPHIBIA_URODELA_Proteidae_Proteo,3
Chordata_AMPHIBIA_URODELA_Salamandridae,Salamandridae,Chordata_AMPHIBIA_URODELA,45
Chordata_AMPHIBIA_URODELA_Salamandridae_Euprotto sardo,Euprotto sardo,Chordata_AMPHIBIA_URODELA_Salamandridae,3
"Chordata_AMPHIBIA_URODELA_Salamandridae_Euprotto sardo_Euproctus platycephalus (Gravenhorst, 1829)","Euproctus platycephalus (Gravenhorst, 1829)",Chordata_AMPHIBIA_URODELA_Salamandridae_Euprotto sardo,3
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone del Supramonte,Geotritone del Supramonte,Chordata_AMPHIBIA_URODELA_Salamandridae,3
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone del Supramonte_Speleomantes supramonti (Lanza, Nascetti & Bullini, 1986)","Speleomantes supramonti (Lanza, Nascetti & Bullini, 1986)",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone del Supramonte,3
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone dell'Iglesiente,Geotritone dell'Iglesiente,Chordata_AMPHIBIA_URODELA_Salamandridae,4
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone dell'Iglesiente_Speleomantes genei (Temminck & Schlegel, 1838)","Speleomantes genei (Temminck & Schlegel, 1838)",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone dell'Iglesiente,4
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Ambrosi,Geotritone di Ambrosi,Chordata_AMPHIBIA_URODELA_Salamandridae,4
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Ambrosi_Speleomantes ambrosii (Lanza, 1955)","Speleomantes ambrosii (Lanza, 1955)",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Ambrosi,4
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Monte Albo,Geotritone di Monte Albo,Chordata_AMPHIBIA_URODELA_Salamandridae,4
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Monte Albo_Speleomantes flavus (Stefani, 1969)","Speleomantes flavus (Stefani, 1969)",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Monte Albo,4
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Strinati,Geotritone di Strinati,Chordata_AMPHIBIA_URODELA_Salamandridae,2
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Strinati_Speleomantes strinatii (Aellen, 1958) ","Speleomantes strinatii (Aellen, 1958) ",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone di Strinati,2
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone italico,Geotritone italico,Chordata_AMPHIBIA_URODELA_Salamandridae,2
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone italico_Speleomantes italicus (Dunn, 1923)","Speleomantes italicus (Dunn, 1923)",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone italico,2
Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone odoroso,Geotritone odoroso,Chordata_AMPHIBIA_URODELA_Salamandridae,4
"Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone odoroso_Speleomantes imperialis (Stefani, 1969)","Speleomantes imperialis (Stefani, 1969)",Chordata_AMPHIBIA_URODELA_Salamandridae_Geotritone odoroso,4
Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra alpina,Salamandra alpina,Chordata_AMPHIBIA_URODELA_Salamandridae,2
"Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra alpina_Salamandra atra Laurenti, 1768","Salamandra atra Laurenti, 1768",Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra alpina,2
Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra alpina di Aurora,Salamandra alpina di Aurora,Chordata_AMPHIBIA_URODELA_Salamandridae,2
"Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra alpina di Aurora_Salamandra atra aurorae   * Trevisan, 1982","Salamandra atra aurorae   * Trevisan, 1982",Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra alpina di Aurora,2
Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra del Lanza,Salamandra del Lanza,Chordata_AMPHIBIA_URODELA_Salamandridae,2
"Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra del Lanza_Salamandra lanzai Nascetti, Capula & Bullini, 1988","Salamandra lanzai Nascetti, Capula & Bullini, 1988",Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra del Lanza,2
Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra pezzata,Salamandra pezzata,Chordata_AMPHIBIA_URODELA_Salamandridae,1
"Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra pezzata_Salamandra salamandra (Linnaeus, 1758)","Salamandra salamandra (Linnaeus, 1758)",Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandra pezzata,1
Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandrina dagli occhiali,Salamandrina dagli occhiali,Chordata_AMPHIBIA_URODELA_Salamandridae,3
"Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandrina dagli occhiali_Salamandrina terdigitata (Lacépède, 1788)","Salamandrina terdigitata (Lacépède, 1788)",Chordata_AMPHIBIA_URODELA_Salamandridae_Salamandrina dagli occhiali,3
Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone alpino,Tritone alpino,Chordata_AMPHIBIA_URODELA_Salamandridae,1
"Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone alpino_Triturus alpestris (Laurenti, 1768)","Triturus alpestris (Laurenti, 1768)",Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone alpino,1
Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone crestato italiano,Tritone crestato italiano,Chordata_AMPHIBIA_URODELA_Salamandridae,3
"Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone crestato italiano_Triturus carnifex (Laurenti, 1768)","Triturus carnifex (Laurenti, 1768)",Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone crestato italiano,3
Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone italiano,Tritone italiano,Chordata_AMPHIBIA_URODELA_Salamandridae,3
"Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone italiano_Triturus italicus (Peracca, 1898)","Triturus italicus (Peracca, 1898)",Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone italiano,3
Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone punteggiato,Tritone punteggiato,Chordata_AMPHIBIA_URODELA_Salamandridae,2
"Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone punteggiato_Triturus vulgaris (Linnaeus, 1758)","Triturus vulgaris (Linnaeus, 1758)",Chordata_AMPHIBIA_URODELA_Salamandridae_Tritone punteggiato,2
Chordata_AVES,AVES,Chordata_,1380
Chordata_AVES_ACCIPITRIFORMES,ACCIPITRIFORMES,Chordata_AVES,140
Chordata_AVES_ACCIPITRIFORMES_Accipitridae,Accipitridae,Chordata_AVES_ACCIPITRIFORMES,135
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella minore,Albanella minore,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella minore_Circus pygargus (Linnaeus, 1758)","Circus pygargus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella minore,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella pallida,Albanella pallida,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella pallida_Circus macrourus (Gmelin, 1771)","Circus macrourus (Gmelin, 1771)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella pallida,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella reale,Albanella reale,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella reale_Circus cyaneus (Linnaeus, 1766)","Circus cyaneus (Linnaeus, 1766)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Albanella reale,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila anatraia maggiore,Aquila anatraia maggiore,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila anatraia maggiore_Aquila clanga Pallas, 1811","Aquila clanga Pallas, 1811",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila anatraia maggiore,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila anatraia minore,Aquila anatraia minore,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila anatraia minore_Aquila pomarina Brehm C.L.,1831","Aquila pomarina Brehm C.L.,1831",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila anatraia minore,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila del Bonelli,Aquila del Bonelli,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila del Bonelli_Hieraaetus fasciatus (Vieillot, 1822)","Hieraaetus fasciatus (Vieillot, 1822)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila del Bonelli,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila di mare,Aquila di mare,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila di mare_Haliaeetus albicilla (Linnaeus, 1758)","Haliaeetus albicilla (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila di mare,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila imperiale,Aquila imperiale,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila imperiale_Aquila heliaca Savigny, 1809","Aquila heliaca Savigny, 1809",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila imperiale,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila minore,Aquila minore,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila minore_Hieraaetus pennatus (Gmelin, 1788)","Hieraaetus pennatus (Gmelin, 1788)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila minore,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila rapace,Aquila rapace,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,4
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila rapace_Aquila rapax (Temminck, 1828)","Aquila rapax (Temminck, 1828)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila rapace,4
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila reale,Aquila reale,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila reale_Aquila chrysaetos (Linnaeus, 1758)","Aquila chrysaetos (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Aquila reale,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Astore,Astore,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,4
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Astore_Accipiter gentilis (Linnaeus, 1758)","Accipiter gentilis (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Astore,4
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Astore ss. di Sardegna e Corsica,Astore ss. di Sardegna e Corsica,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Astore ss. di Sardegna e Corsica_Accipiter gentilis  arrigonii,Accipiter gentilis  arrigonii,Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Astore ss. di Sardegna e Corsica,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Avvoltoio monaco,Avvoltoio monaco,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Avvoltoio monaco_Aegypius monachus (Linnaeus, 1766)","Aegypius monachus (Linnaeus, 1766)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Avvoltoio monaco,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Biancone,Biancone,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Biancone_Circaetus gallicus (Gmelin, 1788)","Circaetus gallicus (Gmelin, 1788)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Biancone,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Capovaccaio,Capovaccaio,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Capovaccaio_Neophron  percnopterus (Linnaeus, 1758)","Neophron  percnopterus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Capovaccaio,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Falco di palude,Falco di palude,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Falco di palude_Circus aeruginosus (Linnaeus, 1758) ","Circus aeruginosus (Linnaeus, 1758) ",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Falco di palude,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Falco pecchiaiolo,Falco pecchiaiolo,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Falco pecchiaiolo_Pernis apivorus (Linnaeus, 1758)","Pernis apivorus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Falco pecchiaiolo,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Gipeto,Gipeto,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Gipeto_Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Gipeto,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Grifone,Grifone,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Grifone_Gyps fulvus (Hablizl, 1783)","Gyps fulvus (Hablizl, 1783)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Grifone,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio bianco,Nibbio bianco,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio bianco_Elanus caeruleus (Desfontaines, 1789)","Elanus caeruleus (Desfontaines, 1789)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio bianco,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio bruno,Nibbio bruno,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio bruno_Milvus migrans (Boddaert, 1783)","Milvus migrans (Boddaert, 1783)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio bruno,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio reale,Nibbio reale,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio reale_Milvus milvus (Linnaeus, 1758)","Milvus milvus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Nibbio reale,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana,Poiana,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,4
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana_Buteo buteo (Linnaeus, 1758)","Buteo buteo (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana,4
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana calzata,Poiana calzata,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,4
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana calzata_Buteo lagopus (Pontoppidan, 1763)","Buteo lagopus (Pontoppidan, 1763)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana calzata,4
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana codabianca,Poiana codabianca,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana codabianca_Buteo rufinus (Cretzschmar, 1827)","Buteo rufinus (Cretzschmar, 1827)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Poiana codabianca,5
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Sparviere,Sparviere,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,4
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Sparviere_Accipiter nisus (Linnaeus, 1758)","Accipiter nisus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Sparviere,4
Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Sparviere levantino,Sparviere levantino,Chordata_AVES_ACCIPITRIFORMES_Accipitridae,5
"Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Sparviere levantino_Accipiter brevipes (Severtzov, 1850)","Accipiter brevipes (Severtzov, 1850)",Chordata_AVES_ACCIPITRIFORMES_Accipitridae_Sparviere levantino,5
Chordata_AVES_ACCIPITRIFORMES_Pandionidae,Pandionidae,Chordata_AVES_ACCIPITRIFORMES,5
Chordata_AVES_ACCIPITRIFORMES_Pandionidae_Falco pescatore,Falco pescatore,Chordata_AVES_ACCIPITRIFORMES_Pandionidae,5
"Chordata_AVES_ACCIPITRIFORMES_Pandionidae_Falco pescatore_Pandion haliaetus (Linnaeus, 1758)","Pandion haliaetus (Linnaeus, 1758)",Chordata_AVES_ACCIPITRIFORMES_Pandionidae_Falco pescatore,5
Chordata_AVES_ANSERIFORMES,ANSERIFORMES,Chordata_AVES,168
Chordata_AVES_ANSERIFORMES_Anatidae,Anatidae,Chordata_AVES_ANSERIFORMES,168
Chordata_AVES_ANSERIFORMES_Anatidae_Alzavola,Alzavola,Chordata_AVES_ANSERIFORMES_Anatidae,4
"Chordata_AVES_ANSERIFORMES_Anatidae_Alzavola_Anas crecca Linnaeus, 1758","Anas crecca Linnaeus, 1758",Chordata_AVES_ANSERIFORMES_Anatidae_Alzavola,4
Chordata_AVES_ANSERIFORMES_Anatidae_Alzavola asiatica,Alzavola asiatica,Chordata_AVES_ANSERIFORMES_Anatidae,3
"Chordata_AVES_ANSERIFORMES_Anatidae_Alzavola asiatica_Anas formosa Georgi, 1775","Anas formosa Georgi, 1775",Chordata_AVES_ANSERIFORMES_Anatidae_Alzavola asiatica,3
Chordata_AVES_ANSERIFORMES_Anatidae_Anatra mandarina,Anatra mandarina,Chordata_AVES_ANSERIFORMES_Anatidae,3
"Chordata_AVES_ANSERIFORMES_Anatidae_Anatra mandarina_Aix  galericulata (Linnaeus, 1758)","Aix  galericulata (Linnaeus, 1758)",Chordata_AVES_ANSERIFORMES_Anatidae_Anatra mandarina,3
Chordata_AVES_ANSERIFORMES_Anatidae_Anatra marmorizzata,Anatra marmorizzata,Chordata_AVES_ANSERIFORMES_Anatidae,4
"Chordata_AVES_ANSERIFORMES_Anatidae_Anatra marmorizzata_Marmaronetta  angustirostris (Ménétriés, 1832)","Marmaronetta  angustirostris (Ménétriés, 1832)",Chordata_AVES_ANSERIFORMES_Anatidae_Anatra marmorizzata,4
Chordata_AVES_ANSERIFORMES_Anatidae_Canapiglia,Canapiglia,Chordata_AVES_ANSERIFORMES_Anatidae,3
